swatch_id,img,x0,y0,x1,y1,top_stop,bottom_stop,border,text_cloud,grad_mag,border_contrast
img_6322_493,IMG_6322.png,668,20,850,237,#5e6367,#2f2f2f,#4b4e4f,#3a3b3b,51.67,9.26
img_6322_494,IMG_6322.png,13,216,159,384,#3c3b3c,#3c3b3b,#393939,#3c3b3b,0.35,2.27
img_6322_495,IMG_6322.png,187,216,333,384,#363636,#2f2f2f,#464646,#9c9c9c,6.93,74.43
img_6322_496,IMG_6322.png,361,216,506,384,#3a3a3a,#363535,#494848,#3c3c3c,4.63,9.55
img_6322_497,IMG_6322.png,534,216,680,384,#343434,#2b2b2b,#515050,#676767,8.35,1.4
img_6322_498,IMG_6322.png,708,216,854,384,#2f2f2f,#2f2f2f,#464b44,#9f9f9f,0.0,77.09
img_6322_499,IMG_6322.png,23,243,266,432,#4a4a49,#3c3b3b,#525252,#363636,14.34,19.03
img_6322_500,IMG_6322.png,312,243,555,432,#525252,#3c3b3b,#585757,#363535,22.5,24.32
img_6322_501,IMG_6322.png,601,243,844,432,#747673,#3c3b3b,#585857,#2f2f2f,57.05,13.81
img_6322_502,IMG_6322.png,17,278,199,494,#3a3a3a,#414040,#484848,#3c3b3b,6.73,12.71
img_6322_503,IMG_6322.png,234,278,416,494,#989898,#5a5959,#5e5e5e,#383737,62.77,34.6
img_6322_504,IMG_6322.png,451,278,633,494,#d7d7d7,#4f4f4f,#5d5d5d,#3e3d3d,135.99,34.4
img_6322_505,IMG_6322.png,668,278,850,494,#c1c1c1,#424242,#60605f,#40463e,126.68,36.62
img_6322_506,IMG_6322.png,13,416,159,585,#3c3b3b,#3b3b3b,#444343,#3b3b3b,0.44,8.13
img_6322_507,IMG_6322.png,187,416,333,585,#4a4a4a,#e3e3e3,#5f5e5e,#6b6a6a,153.0,37.48
img_6322_508,IMG_6322.png,361,416,506,585,#3c3b3b,#626262,#5e5d5d,#5a5a5a,38.57,16.83
img_6322_509,IMG_6322.png,534,416,680,585,#3c3b3b,#b6b6b6,#626262,#4e4e4e,123.1,6.03
img_6322_510,IMG_6322.png,708,416,854,585,#3c3b3b,#b8b8b8,#585757,#434343,124.72,7.83
img_6322_511,IMG_6322.png,23,469,266,658,#4c4b4b,#464545,#525252,#494949,6.14,3.86
img_6322_512,IMG_6322.png,312,469,555,658,#4b4b4b,#444444,#656464,#4e4e4e,7.38,8.65
img_6322_513,IMG_6322.png,601,469,844,658,#434343,#414141,#565656,#5f5f5f,1.82,4.05
img_6322_514,IMG_6322.png,17,536,199,752,#404040,#424242,#504f4f,#3b3a3a,2.17,18.9
img_6322_515,IMG_6322.png,234,536,416,752,#a4a4a4,#767676,#686767,#4c4c4c,45.95,31.55
img_6322_516,IMG_6322.png,451,536,633,752,#ffffff,#7a7a7a,#717171,#4e4e4e,132.98,38.47
img_6322_517,IMG_6322.png,668,536,850,752,#989898,#7a7a7a,#646363,#444444,30.07,31.56
img_6322_518,IMG_6322.png,13,617,159,785,#3b3a3a,#3b3a3a,#444343,#3b3a3a,0.16,9.23
img_6322_519,IMG_6322.png,187,617,333,785,#525252,#747474,#5f5f5f,#4c4b4b,33.78,8.56
img_6322_520,IMG_6322.png,361,617,506,785,#464646,#626161,#575757,#484747,27.34,6.99
img_6322_521,IMG_6322.png,534,617,680,785,#484848,#767676,#525151,#575656,45.79,12.12
img_6322_522,IMG_6322.png,708,617,854,785,#424242,#747474,#5a5a5a,#515151,50.07,0.86
img_6322_523,IMG_6322.png,23,694,266,883,#464646,#4f4e4e,#535252,#515050,8.47,7.03
img_6322_524,IMG_6322.png,312,694,555,883,#696969,#595959,#696868,#686767,15.96,5.06
img_6322_525,IMG_6322.png,601,694,844,883,#646464,#5d5d5d,#636363,#727171,6.74,21.27
img_6322_526,IMG_6322.png,17,793,199,1010,#414040,#414040,#555555,#3a3a3a,0.73,23.49
img_6322_527,IMG_6322.png,234,793,416,1010,#898989,#adadad,#737373,#605f5f,36.33,23.43
img_6322_528,IMG_6322.png,451,793,633,1010,#e6e6e6,#c1c0c0,#888787,#626161,37.49,27.24
img_6322_529,IMG_6322.png,668,793,850,1010,#aaaaaa,#bdbdbd,#767676,#616060,18.72,20.05
img_6322_530,IMG_6322.png,13,817,159,986,#3b3a3a,#3a393a,#424141,#3a3a3a,0.66,7.57
img_6322_531,IMG_6322.png,187,817,333,986,#d5d5d5,#3a393a,#868686,#605f5f,155.42,43.87
img_6322_532,IMG_6322.png,361,817,506,986,#6f6f6f,#3a3939,#717171,#676666,53.1,32.5
img_6322_533,IMG_6322.png,534,817,680,986,#b9b8b8,#3a393a,#7c7b7b,#605f5f,126.93,29.62
img_6322_534,IMG_6322.png,708,817,854,986,#d5d5d5,#3a393a,#6f6f6f,#605f5f,155.37,18.86
img_6322_535,IMG_6322.png,23,920,266,1109,#3a3a3a,#636262,#525252,#686767,41.0,20.65
img_6322_536,IMG_6322.png,312,920,555,1109,#3a3a3a,#929292,#8b8b8b,#8d8c8c,88.25,20.12
img_6322_537,IMG_6322.png,601,920,844,1109,#3a3a3a,#656464,#757474,#bdbdbd,42.5,5.07
img_6322_538,IMG_6322.png,13,1018,159,1186,#3a3939,#3a3939,#5c5b5b,#3a3939,0.03,34.03
img_6322_539,IMG_6322.png,187,1018,333,1186,#bbbaba,#a4a2a2,#a9a8a8,#4f4f4f,23.67,45.87
img_6322_540,IMG_6322.png,361,1018,506,1186,#858484,#797878,#9f9f9f,#959494,12.02,29.47
img_6322_541,IMG_6322.png,534,1018,680,1186,#b8b8b8,#a3a2a2,#8b8b8a,#d1d0d0,21.62,49.39
img_6322_542,IMG_6322.png,708,1018,854,1186,#bbbbbb,#a4a3a3,#a9a8a8,#333333,23.72,59.98
img_6322_543,IMG_6322.png,17,1051,199,1267,#474646,#3a3939,#5e5d5d,#3a3939,13.54,26.33
img_6322_544,IMG_6322.png,234,1051,416,1267,#aaa9a9,#3a3939,#797878,#a6a4a4,112.27,10.53
img_6322_545,IMG_6322.png,451,1051,633,1267,#c9c8c8,#3a3939,#b0b0b0,#a6a4a4,143.15,1.17
img_6322_546,IMG_6322.png,668,1051,850,1267,#b5b5b5,#3a3939,#858484,#a7a5a5,123.86,3.33
img_6322_547,IMG_6322.png,23,1145,266,1334,#6c6b6b,#8f8e8e,#787878,#3a3939,35.4,26.64
img_6322_548,IMG_6322.png,312,1145,555,1334,#7d7c7c,#aeaeae,#a9a8a8,#414040,49.15,59.16
img_6322_549,IMG_6322.png,601,1145,844,1334,#868585,#b3b3b3,#acacac,#3e3d3d,45.88,57.44
img_6322_550,IMG_6322.png,13,1218,159,1387,#3a3939,#393838,#5f5e5e,#393939,0.73,37.92
img_6322_551,IMG_6322.png,187,1218,333,1387,#3a3939,#4f4f4f,#818080,#eaeaea,21.85,82.15
img_6322_552,IMG_6322.png,361,1218,506,1387,#3a3939,#959595,#888888,#cccccc,91.78,23.5
img_6322_553,IMG_6322.png,534,1218,680,1387,#3a3939,#9a9999,#616060,#eaeaea,96.11,131.66
img_6322_554,IMG_6322.png,708,1218,854,1387,#3a3939,#4c6746,#868d85,#eaeaea,25.65,73.39
img_6322_555,IMG_6322.png,17,1309,199,1525,#515151,#393838,#696969,#393838,24.56,26.21
img_6322_556,IMG_6322.png,234,1309,416,1525,#e3e3e3,#393838,#7f7e7e,#eaeaea,170.71,70.83
img_6322_557,IMG_6322.png,451,1309,633,1525,#ededed,#393838,#c4c4c4,#ececec,180.84,17.33
img_6322_558,IMG_6322.png,668,1309,850,1525,#ededed,#393838,#8d908b,#eff0ef,180.98,51.53
img_6322_559,IMG_6322.png,23,1371,266,1560,#706f6f,#858484,#747373,#696868,21.2,5.84
img_6322_560,IMG_6322.png,312,1371,555,1560,#858484,#acacac,#a7a7a7,#848383,39.35,41.78
img_6322_561,IMG_6322.png,601,1371,844,1560,#758072,#afb0af,#a8aca7,#a2a1a1,55.53,40.66
img_6322_562,IMG_6322.png,13,1419,159,1587,#393838,#393838,#575656,#393838,0.03,30.35
img_6322_563,IMG_6322.png,187,1419,333,1587,#fafaf9,#ebebeb,#d7d7d7,#3a3a3a,14.45,57.67
img_6322_564,IMG_6322.png,361,1419,506,1587,#aeaeae,#a1a1a1,#b4b4b4,#393838,12.95,73.27
img_6322_565,IMG_6322.png,534,1419,680,1587,#f9f9f9,#e8e8e8,#a1a1a1,#3b3a3a,17.31,15.66
img_6322_566,IMG_6322.png,708,1419,854,1587,#fafafa,#ebebeb,#d2d3d2,#3d3d3c,14.93,60.46
img_6322_567,IMG_6322.png,17,1566,199,1783,#474646,#343739,#656566,#383838,15.44,32.75
img_6322_568,IMG_6322.png,234,1566,416,1783,#e8e8e8,#343739,#727273,#d5d5d5,177.72,82.55
img_6322_569,IMG_6322.png,451,1566,633,1783,#ececec,#343739,#b2b3b4,#d5d5d5,181.54,13.6
img_6322_570,IMG_6322.png,668,1566,850,1783,#ececec,#343739,#7a7e7a,#d7e5d4,181.72,89.69
img_6322_571,IMG_6322.png,23,1596,266,1785,#888888,#343739,#5c5c5d,#727171,80.98,28.8
img_6322_572,IMG_6322.png,312,1596,555,1785,#a7a7a7,#3c4042,#8c8d8e,#b4b4b4,103.7,16.61
img_6322_573,IMG_6322.png,601,1596,844,1785,#9ba797,#343739,#949a94,#f6f8f6,103.11,10.64
img_6322_574,IMG_6322.png,13,1619,159,1787,#383838,#343739,#4f5050,#383838,2.1,23.82
img_6322_575,IMG_6322.png,187,1619,333,1787,#333333,#343739,#818182,#fbfbfb,3.67,64.37
img_6322_576,IMG_6322.png,361,1619,506,1787,#9a9a9a,#494d50,#8f9091,#cac9c9,77.18,1.09
img_6322_577,IMG_6322.png,534,1619,680,1787,#aeadad,#343739,#727374,#fbfbfb,118.7,88.56
img_6322_578,IMG_6322.png,708,1619,854,1787,#70ab62,#343739,#8a9988,#fbfbfb,72.64,64.03
img_6323_579,IMG_6323.png,13,16,159,184,#5e6367,#383838,#494b4d,#45494c,42.68,2.99
img_6323_580,IMG_6323.png,187,16,333,184,#5e6367,#2f2f2f,#484b4c,#45494c,51.67,11.99
img_6323_581,IMG_6323.png,361,16,506,184,#5e6367,#393b38,#4b4d4e,#45494c,41.48,9.05
img_6323_582,IMG_6323.png,534,16,680,184,#5e6367,#373738,#47494b,#45494c,43.18,12.37
img_6323_583,IMG_6323.png,708,16,854,184,#5e6367,#3b3b3b,#494b4d,#45494c,39.37,3.23
img_6323_584,IMG_6323.png,23,18,266,207,#5e6367,#3b3d3b,#4c4f50,#3a3c3d,38.75,3.66
img_6323_585,IMG_6323.png,312,18,555,207,#5e6367,#353635,#494c4d,#3a3c3d,45.28,4.89
img_6323_586,IMG_6323.png,601,18,844,207,#5e6367,#383838,#4a4d4f,#3a3c3d,42.34,3.73
img_6323_587,IMG_6323.png,17,20,199,237,#5e6367,#323232,#4a4c4e,#393a3a,48.66,6.01
img_6323_588,IMG_6323.png,234,20,416,237,#5e6367,#2f2f2f,#494c4d,#3a3b3b,51.67,4.5
img_6323_589,IMG_6323.png,451,20,633,237,#5e6367,#323232,#4c4e50,#393a3a,48.65,7.81
img_6323_590,IMG_6323.png,668,20,850,237,#5e6367,#383838,#494b4d,#393a3a,42.83,5.86
img_6323_591,IMG_6323.png,13,216,159,384,#313131,#212121,#4c4b4b,#919191,16.0,40.54
img_6323_592,IMG_6323.png,187,216,333,384,#2f2f2f,#303030,#4f534e,#8c8c8c,0.94,27.02
img_6323_593,IMG_6323.png,361,216,506,384,#373836,#3d423b,#434542,#3a3e38,6.77,7.94
img_6323_594,IMG_6323.png,534,216,680,384,#313131,#222222,#3a3939,#777575,15.11,51.85
img_6323_595,IMG_6323.png,708,216,854,384,#363635,#2f2f2f,#3d3d3d,#2a2a2a,6.27,8.09
img_6323_596,IMG_6323.png,23,243,266,432,#505250,#3c3b3b,#565655,#303030,21.61,19.19
img_6323_597,IMG_6323.png,312,243,555,432,#3d3d3c,#3c3b3b,#545453,#383b37,1.49,20.66
img_6323_598,IMG_6323.png,601,243,844,432,#343434,#3c3b3b,#444444,#363636,7.52,14.75
img_6323_599,IMG_6323.png,17,278,199,494,#9a9a9a,#505050,#5b5a5a,#3e3d3d,74.72,31.29
img_6323_600,IMG_6323.png,234,278,416,494,#ffffff,#424242,#616261,#40463e,189.0,38.23
img_6323_601,IMG_6323.png,451,278,633,494,#858383,#454945,#515150,#363636,61.16,25.78
img_6323_602,IMG_6323.png,668,278,850,494,#373737,#424442,#3f403f,#3d3c3c,12.01,6.17
img_6323_603,IMG_6323.png,13,416,159,585,#3c3b3b,#fefefe,#696969,#4e4e4e,194.71,6.24
img_6323_604,IMG_6323.png,187,416,333,585,#3c3b3b,#8e8e8e,#555555,#424242,83.08,5.45
img_6323_605,IMG_6323.png,361,416,506,585,#3c3b3b,#494949,#4d4e4d,#424242,13.31,13.5
img_6323_606,IMG_6323.png,534,416,680,585,#3c3b3b,#e3e1e1,#656664,#464646,166.39,6.88
img_6323_607,IMG_6323.png,708,416,854,585,#3c3b3b,#474d46,#4a5248,#434343,13.57,11.44
img_6323_608,IMG_6323.png,23,469,266,658,#4d4d4d,#464646,#5f5e5e,#6e6e6e,7.23,4.99
img_6323_609,IMG_6323.png,312,469,555,658,#434542,#434642,#555754,#414141,0.58,8.1
img_6323_610,IMG_6323.png,601,469,844,658,#424442,#444643,#575e55,#454944,1.46,7.48
img_6323_611,IMG_6323.png,17,536,199,752,#c9c9c9,#7a7a7a,#6f6e6e,#4e4e4e,78.65,37.09
img_6323_612,IMG_6323.png,234,536,416,752,#b8b8b8,#7a7a7a,#636363,#444444,61.98,30.15
img_6323_613,IMG_6323.png,451,536,633,752,#989a96,#696a68,#646563,#4b5449,47.33,28.43
img_6323_614,IMG_6323.png,668,536,850,752,#424442,#676967,#61675f,#3d3c3c,36.78,33.77
img_6323_615,IMG_6323.png,13,617,159,785,#444444,#747474,#5d5c5c,#575656,48.02,2.24
img_6323_616,IMG_6323.png,187,617,333,785,#424242,#747474,#515151,#515151,50.07,8.61
img_6323_617,IMG_6323.png,361,617,506,785,#403f3f,#565555,#4d4e4c,#3c3b3b,21.74,5.7
img_6323_618,IMG_6323.png,534,617,680,785,#424242,#757474,#5b5d5a,#4f554d,50.39,1.85
img_6323_619,IMG_6323.png,708,617,854,785,#404040,#60615f,#585957,#3c3b3b,31.99,14.23
img_6323_620,IMG_6323.png,23,694,266,883,#717171,#5e5e5e,#6b6a6a,#757575,19.37,11.13
img_6323_621,IMG_6323.png,312,694,555,883,#535252,#504f4f,#606060,#545353,3.09,6.37
img_6323_622,IMG_6323.png,601,694,844,883,#63775f,#5e5e5d,#676965,#737673,10.77,14.48
img_6323_623,IMG_6323.png,17,793,199,1010,#a2a2a2,#bdbcbc,#7d7c7c,#626161,25.97,23.68
img_6323_624,IMG_6323.png,234,793,416,1010,#bfbfbf,#c2c1c1,#818080,#616060,2.69,27.13
img_6323_625,IMG_6323.png,451,793,633,1010,#737572,#c1c1c1,#7b7b7a,#636561,77.28,35.46
img_6323_626,IMG_6323.png,668,793,850,1010,#60625f,#807f7f,#7b7f7a,#464a44,30.66,43.64
img_6323_627,IMG_6323.png,13,817,159,986,#f4f4f4,#3a3939,#969595,#605f5f,186.08,55.05
img_6323_628,IMG_6323.png,187,817,333,986,#b3b2b2,#3a393a,#616060,#605f5f,120.84,5.51
img_6323_629,IMG_6323.png,361,817,506,986,#525151,#3a3939,#555455,#4c4b4b,23.94,12.1
img_6323_630,IMG_6323.png,534,817,680,986,#ffffff,#3a3939,#8f8f8e,#605f5f,197.39,45.13
img_6323_631,IMG_6323.png,708,817,854,986,#5b5d5a,#3a393a,#656c63,#504f4f,33.79,23.4
img_6323_632,IMG_6323.png,23,920,266,1109,#3a3a3a,#a3a3a3,#8e8e8e,#b0b0b0,105.03,15.0
img_6323_633,IMG_6323.png,312,920,555,1109,#3a3a3a,#8b8a8a,#656665,#5b5a5a,80.2,18.59
img_6323_634,IMG_6323.png,601,920,844,1109,#3a3a3a,#7f7e7e,#70766e,#3a3939,69.04,3.65
img_6323_635,IMG_6323.png,13,1018,159,1186,#bababa,#a3a2a2,#b8b7b7,#f4f4f4,23.74,23.21
img_6323_636,IMG_6323.png,187,1018,333,1186,#bbbbbb,#a4a3a3,#7d7c7c,#565656,23.72,10.19
img_6323_637,IMG_6323.png,361,1018,506,1186,#757474,#6b6a6a,#979696,#4a4949,9.69,38.33
img_6323_638,IMG_6323.png,534,1018,680,1186,#bbbaba,#a4a2a2,#a4a3a3,#343434,23.72,48.71
img_6323_639,IMG_6323.png,708,1018,854,1186,#a6a6a6,#949292,#767774,#a2a5a1,19.06,23.64
img_6323_640,IMG_6323.png,17,1051,199,1267,#bbbbbb,#3a3939,#8e8d8d,#a6a4a4,129.8,26.74
img_6323_641,IMG_6323.png,234,1051,416,1267,#b5b5b5,#3a3939,#afafaf,#a7a5a5,123.81,55.27
img_6323_642,IMG_6323.png,451,1051,633,1267,#908f8f,#3a3939,#808080,#a6a4a4,86.4,0.38
img_6323_643,IMG_6323.png,668,1051,850,1267,#807f7f,#474646,#90928f,#898787,57.58,38.01
img_6323_644,IMG_6323.png,23,1145,266,1334,#868585,#b3b3b3,#acabab,#474646,45.74,56.91
img_6323_645,IMG_6323.png,312,1145,555,1334,#838282,#9d9d9c,#a7a7a6,#3b3a3a,26.12,62.79
img_6323_646,IMG_6323.png,601,1145,844,1334,#797878,#a8a8a8,#aaa9a9,#3a3a39,47.23,65.2
img_6323_647,IMG_6323.png,13,1218,159,1387,#3a3939,#565555,#878787,#eaeaea,28.67,87.54
img_6323_648,IMG_6323.png,187,1218,333,1387,#3a3939,#91a18e,#5f645d,#eaeaea,92.07,122.86
img_6323_649,IMG_6323.png,361,1218,506,1387,#3a3939,#8e908d,#7e837d,#a0a0a0,85.15,14.96
img_6323_650,IMG_6323.png,534,1218,680,1387,#3a3939,#518a43,#859482,#eaeaea,38.18,76.68
img_6323_651,IMG_6323.png,708,1218,854,1387,#3a3939,#919191,#989797,#a3a2a2,87.69,0.3
img_6323_652,IMG_6323.png,17,1309,199,1525,#ededed,#393838,#858484,#f0f0f0,180.9,66.85
img_6323_653,IMG_6323.png,234,1309,416,1525,#ededed,#393838,#cacec9,#eceeec,180.96,28.24
img_6323_654,IMG_6323.png,451,1309,633,1525,#d7d8d6,#393838,#7d817c,#f2f4f1,158.55,56.55
img_6323_655,IMG_6323.png,668,1309,850,1525,#929291,#393838,#9ea19d,#393838,89.35,24.27
img_6323_656,IMG_6323.png,23,1371,266,1560,#7c7b7b,#aeafae,#a7a9a7,#a9a9a9,50.91,38.44
img_6323_657,IMG_6323.png,312,1371,555,1560,#777f75,#9a9a99,#a3a9a1,#6b6a6a,32.36,50.24
img_6323_658,IMG_6323.png,601,1371,844,1560,#7f8e7a,#9d9d9d,#979e94,#636562,26.56,33.86
img_6323_659,IMG_6323.png,13,1419,159,1587,#fafafa,#ebebeb,#d1d1d1,#3b3a3a,14.98,56.8
img_6323_660,IMG_6323.png,187,1419,333,1587,#fafafa,#ebebeb,#a3a3a2,#3d3d3c,14.92,17.01
img_6323_661,IMG_6323.png,361,1419,506,1587,#9f9e9e,#9e9e9d,#989897,#393838,0.87,50.99
img_6323_662,IMG_6323.png,534,1419,680,1587,#fafafa,#ebebeb,#d3d4d3,#3b3a3a,14.97,65.58
img_6323_663,IMG_6323.png,708,1419,854,1587,#939191,#464545,#8b8b8b,#424141,75.95,56.46
img_6323_664,IMG_6323.png,17,1566,199,1783,#ececec,#343739,#777878,#dbdbdb,181.58,92.43
img_6323_665,IMG_6323.png,234,1566,416,1783,#ececec,#343739,#b1b2b3,#d3e3cf,181.73,19.42
img_6323_666,IMG_6323.png,451,1566,633,1783,#d0d0d0,#343739,#737374,#eaeaea,153.39,67.54
img_6323_667,IMG_6323.png,668,1566,850,1783,#6a6a6a,#343739,#767777,#464646,51.11,13.5
img_6323_668,IMG_6323.png,23,1596,266,1785,#b4b4b3,#343739,#8d908e,#edecec,124.93,14.75
img_6323_669,IMG_6323.png,312,1596,555,1785,#9e9f9e,#3c4042,#8a918b,#b1b2b0,95.08,1.87
img_6323_670,IMG_6323.png,601,1596,844,1785,#a2a2a2,#343739,#737475,#b1b1b1,107.09,25.78
img_6323_671,IMG_6323.png,13,1619,159,1787,#7c7b7b,#343739,#8d8d8e,#fbfbfb,68.34,62.07
img_6323_672,IMG_6323.png,187,1619,333,1787,#aacba2,#343739,#677366,#fbfbfb,123.48,103.37
img_6323_673,IMG_6323.png,361,1619,506,1787,#999d97,#494d50,#747a74,#bcbfbc,77.25,25.67
img_6323_674,IMG_6323.png,534,1619,680,1787,#4a4a4a,#343739,#8e8f90,#fbfbfb,19.33,54.38
img_6323_675,IMG_6323.png,708,1619,854,1787,#525252,#343739,#78797a,#575757,27.01,51.17
img_6324_676,IMG_6324.png,13,16,159,184,#5e6367,#2f2f2f,#474a4b,#45494c,51.67,5.1
img_6324_677,IMG_6324.png,187,16,333,184,#5e6367,#383b37,#494b4c,#45494c,42.08,11.39
img_6324_678,IMG_6324.png,361,16,506,184,#5e6367,#373738,#4b4d4f,#45494c,43.18,8.95
img_6324_679,IMG_6324.png,534,16,680,184,#5e6367,#3b3b3b,#484a4c,#45494c,39.22,11.33
img_6324_680,IMG_6324.png,708,16,854,184,#5e6367,#393939,#494b4d,#45494c,41.45,3.34
img_6324_681,IMG_6324.png,23,18,266,207,#5e6367,#2f2f2f,#4c504f,#3a3c3d,51.67,4.02
img_6324_682,IMG_6324.png,312,18,555,207,#5e6367,#353535,#4a4c4e,#3a3c3d,45.66,2.73
img_6324_683,IMG_6324.png,601,18,844,207,#5e6367,#363636,#4b4d4f,#3a3c3d,45.05,3.07
img_6324_684,IMG_6324.png,17,20,199,237,#5e6367,#2f2f2f,#4a4d4e,#3a3b3b,51.67,8.82
img_6324_685,IMG_6324.png,234,20,416,237,#5e6367,#363636,#494c4d,#393a3a,44.75,4.12
img_6324_686,IMG_6324.png,451,20,633,237,#5e6367,#383737,#4b4d4e,#393a3a,43.2,5.36
img_6324_687,IMG_6324.png,668,20,850,237,#5e6367,#323232,#494b4d,#393a3a,48.42,6.65
img_6324_688,IMG_6324.png,13,216,159,384,#2f2f2f,#343833,#50544f,#7a7a7a,5.98,20.7
img_6324_689,IMG_6324.png,187,216,333,384,#363836,#3c413a,#444643,#383c36,6.7,5.83
img_6324_690,IMG_6324.png,361,216,506,384,#313131,#222222,#3d3c3c,#777575,15.13,49.79
img_6324_691,IMG_6324.png,534,216,680,384,#363636,#313030,#393939,#2f2f2f,5.51,4.93
img_6324_692,IMG_6324.png,708,216,854,384,#313131,#272727,#3f3f3f,#404040,10.45,7.97
img_6324_693,IMG_6324.png,23,243,266,432,#bcbcbc,#3c3b3b,#4b4e4a,#2f2f2f,128.67,12.61
img_6324_694,IMG_6324.png,312,243,555,432,#8d8b8b,#3c3b3b,#424341,#252525,80.05,0.89
img_6324_695,IMG_6324.png,601,243,844,432,#525252,#3c3b3b,#3a3a3a,#262626,22.43,3.67
img_6324_696,IMG_6324.png,17,278,199,494,#c7c7c7,#424242,#616160,#40463e,133.26,37.46
img_6324_697,IMG_6324.png,234,278,416,494,#4d4c4c,#434642,#494a48,#393939,8.94,16.09
img_6324_698,IMG_6324.png,451,278,633,494,#434242,#424442,#454545,#3b3a3a,0.99,10.64
img_6324_699,IMG_6324.png,668,278,850,494,#565656,#424242,#434343,#383737,19.69,14.65
img_6324_700,IMG_6324.png,13,416,159,585,#3c3b3b,#888888,#555454,#424242,76.78,7.19
img_6324_701,IMG_6324.png,187,416,333,585,#3c3b3b,#4f4f4f,#535952,#434343,19.87,19.94
img_6324_702,IMG_6324.png,361,416,506,585,#3c3b3b,#e3e1e1,#636462,#464646,166.38,9.41
img_6324_703,IMG_6324.png,534,416,680,585,#3c3b3b,#434542,#4a5147,#424242,8.07,11.67
img_6324_704,IMG_6324.png,708,416,854,585,#3c3b3b,#76a26b,#4c5749,#424242,69.42,5.59
img_6324_705,IMG_6324.png,23,469,266,658,#424242,#424242,#454444,#b8b8b8,0.0,48.37
img_6324_706,IMG_6324.png,312,469,555,658,#424242,#424242,#484f46,#e3e1e1,0.0,59.97
img_6324_707,IMG_6324.png,601,469,844,658,#424242,#424242,#434343,#8fd07f,0.0,40.75
img_6324_708,IMG_6324.png,17,536,199,752,#9c9c9c,#7a7a7a,#646363,#444444,33.72,31.56
img_6324_709,IMG_6324.png,234,536,416,752,#4f524e,#4d4e4c,#5d5e5d,#495246,2.59,28.19
img_6324_710,IMG_6324.png,451,536,633,752,#70716f,#717370,#636462,#4f5b4c,1.21,32.22
img_6324_711,IMG_6324.png,668,536,850,752,#83ba75,#7b7a7a,#5d695a,#434343,25.78,30.71
img_6324_712,IMG_6324.png,13,617,159,785,#424242,#747474,#505050,#515151,50.08,8.91
img_6324_713,IMG_6324.png,187,617,333,785,#404040,#595858,#4e504d,#3e3d3d,24.6,5.54
img_6324_714,IMG_6324.png,361,617,506,785,#424242,#757474,#5b5d5a,#4f554d,50.36,1.9
img_6324_715,IMG_6324.png,534,617,680,785,#403f3f,#60625f,#585957,#3b3a3a,32.63,14.37
img_6324_716,IMG_6324.png,708,617,854,785,#424242,#757474,#515050,#4d4c4c,50.43,6.91
img_6324_717,IMG_6324.png,23,694,266,883,#7a7a7a,#656565,#4c4b4b,#9d9d9d,21.28,75.06
img_6324_718,IMG_6324.png,312,694,555,883,#81a479,#666565,#50504f,#989797,36.69,77.02
img_6324_719,IMG_6324.png,601,694,844,883,#7a7a7a,#666565,#4f4e4e,#7e9878,20.81,52.55
img_6324_720,IMG_6324.png,17,793,199,1010,#aeaeae,#c0c0c0,#777777,#616060,18.55,20.42
img_6324_721,IMG_6324.png,234,793,416,1010,#4a4b49,#939393,#767675,#3a3a3a,72.73,50.51
img_6324_722,IMG_6324.png,451,793,633,1010,#797b78,#666666,#828281,#606060,19.54,35.83
img_6324_723,IMG_6324.png,668,793,850,1010,#80a477,#aaaaaa,#6d746b,#605f5f,33.02,15.9
img_6324_724,IMG_6324.png,13,817,159,986,#adadad,#3a393a,#605f5f,#605f5f,115.28,4.55
img_6324_725,IMG_6324.png,187,817,333,986,#555555,#3a3939,#565555,#525252,27.3,10.85
img_6324_726,IMG_6324.png,361,817,506,986,#f9f9f9,#3a393a,#8f8f8f,#605f5f,191.49,45.55
img_6324_727,IMG_6324.png,534,817,680,986,#5b5d5a,#3a393a,#646a62,#494949,34.0,22.3
img_6324_728,IMG_6324.png,708,817,854,986,#84b279,#3a3939,#606d5d,#605f5f,85.98,7.49
img_6324_729,IMG_6324.png,23,920,266,1109,#3a393a,#606060,#4e4e4e,#bebebe,38.3,73.11
img_6324_730,IMG_6324.png,312,920,555,1109,#3a3a3a,#4f4f4f,#616660,#bdbdbd,20.98,59.91
img_6324_731,IMG_6324.png,601,920,844,1109,#3a3a3a,#6f806a,#646762,#bdbdbd,57.1,58.26
img_6324_732,IMG_6324.png,13,1018,159,1186,#bbbbbb,#a4a3a3,#7b7a7a,#686767,23.68,16.91
img_6324_733,IMG_6324.png,187,1018,333,1186,#757474,#6b6a6a,#969696,#5d5c5c,9.97,38.91
img_6324_734,IMG_6324.png,361,1018,506,1186,#bbbaba,#a4a2a2,#a5a4a4,#343434,23.7,50.86
img_6324_735,IMG_6324.png,534,1018,680,1186,#9f9f9f,#8e8d8d,#747672,#ababaa,17.82,21.5
img_6324_736,IMG_6324.png,708,1018,854,1186,#999898,#898787,#747573,#afaeae,16.52,18.5
img_6324_737,IMG_6324.png,17,1051,199,1267,#b5b5b5,#3a3939,#868585,#a7a5a5,123.81,5.85
img_6324_738,IMG_6324.png,234,1051,416,1267,#929191,#3a3939,#8b8a8a,#a6a4a4,88.37,24.31
